#,P1,P2,P3,P4,P5,P6,v1,v2,v3
5810,25,0.1,0.11,2,0.8,28,7611.19,49.5,2279.03
5811,23,0.1,0.11,5,0.9,13,8324.45,582.5,2761.25
5812,22,0.05,0.08,11,0.9,28,10487.12,586,3954.41
5813,26,0.05,0.14,5,0.8,28,6267.14,5.5,2104.85
5814,22,0.05,0.08,11,0.9,23,9945.98,678.5,3767.01
5815,26,0.05,0.14,5,0.8,18,5665.25,60.5,1934.28
5816,24,0.1,0.14,5,0.8,18,7363.48,414.5,2431.49
5817,25,0.05,0.05,8,0.6,18,8633.83,115,2994.91
5818,22,0.1,0.14,8,0.9,23,9149.43,703.5,3266.24
5819,22,0.05,0.08,11,0.9,18,9540.86,690,3647.48
5820,26,0.05,0.14,5,0.8,23,5940.51,56.5,2013.66
5821,22,0.1,0.14,8,0.9,28,9766.12,601,3469.79
5822,25,0.05,0.05,8,0.6,13,8633.22,115,2994.73
5823,24,0.1,0.14,5,0.8,13,7361.5,415.5,2430.92
5824,22,0.05,0.08,11,0.9,13,9538.23,690.5,3646.57
5825,25,0.05,0.05,8,0.6,28,8783.06,74.5,3038.21
5826,25,0.05,0.05,8,0.6,23,8607.27,99.5,2988.03
5827,22,0.15,0.14,8,0.6,23,9590.37,725.5,3325.65
5828,22,0.15,0.14,8,0.6,28,9826.24,671,3400.49
5829,22,0.15,0.14,8,0.6,13,9542.88,742,3309.99
5830,22,0.15,0.14,8,0.6,18,9544.52,742.5,3310.52
5831,24,0.1,0.14,5,0.8,28,7973.52,240,2612.32
5832,22,0.1,0.14,8,0.9,13,8725.66,709.5,3137.44
5833,22,0.1,0.14,8,0.9,18,8728.88,709,3138.5
5834,26,0.05,0.14,5,0.8,13,5663.77,60.5,1933.87
5835,24,0.1,0.14,5,0.8,23,7567.64,407,2497.82
5836,26,0.15,0.14,5,0.6,13,6901.97,78,2192.29
5837,26,0.15,0.14,5,0.6,28,7123,36,2251.84
5838,26,0.15,0.14,5,0.6,23,6927.49,67.5,2198.17
5839,26,0.15,0.14,5,0.6,18,6902.92,78,2192.55
5840,25,0.2,0.05,14,0.7,28,11193.58,35.5,3970.84
5841,25,0.2,0.05,14,0.7,23,10924.23,60,3892.93
5842,25,0.2,0.05,14,0.7,18,10856.64,71.5,3873.8
5843,25,0.2,0.05,14,0.7,13,10855.54,71.5,3873.49
5844,22,0.05,0.05,2,0.9,28,11339.16,635,3622.45
5845,22,0.05,0.05,2,0.9,23,10797.63,722,3444.67
5846,22,0.05,0.05,2,0.9,18,10477.06,739.5,3347.13
5847,22,0.05,0.05,2,0.9,13,10474.9,739.5,3346.41
5848,26,0.1,0.05,14,0.9,28,9540.15,5,3561.59
5849,26,0.1,0.05,14,0.9,18,8730.73,43,3331.11
5850,26,0.1,0.05,14,0.9,23,9021.05,33,3414.06
5851,26,0.1,0.05,14,0.9,13,8728.85,42.5,3330.58
5852,24,0.15,0.05,8,0.8,13,10520.47,317,3497.19
5853,24,0.15,0.05,8,0.8,23,10683.61,295,3545.12
5854,24,0.15,0.05,8,0.8,18,10522.05,315.5,3497.65
5855,24,0.15,0.05,8,0.8,28,11067.6,177,3658.91
5856,23,0.15,0.08,11,0.8,18,10232.83,524.5,3654.83
5857,23,0.15,0.08,11,0.8,13,10230.71,524.5,3654.18
5858,23,0.15,0.08,11,0.8,28,10850.06,419,3845.63
5859,23,0.15,0.08,11,0.8,23,10411.42,510.5,3709.21
5860,22,0.15,0.11,14,0.8,13,10499.16,680.5,3999.32
5861,22,0.15,0.11,14,0.8,18,10501.73,680.5,4000.17
5862,22,0.15,0.11,14,0.8,23,10690.03,667.5,4059.85
5863,22,0.15,0.11,14,0.8,28,11175.42,597,4219.69
5864,26,0.05,0.11,2,0.7,23,6029.43,90.5,1849.49
5865,24,0.1,0.08,11,0.7,13,8822.74,332.5,3243.81
5866,26,0.05,0.11,2,0.7,28,6252.23,47,1908.41
5867,24,0.1,0.08,11,0.7,23,8898.97,314,3266.97
5868,26,0.05,0.11,2,0.7,13,5922.45,107.5,1817.39
5869,26,0.05,0.11,2,0.7,18,5923.5,107.5,1817.67
5870,24,0.1,0.08,11,0.7,18,8824.08,331,3244.21
5871,24,0.1,0.08,11,0.7,28,9190.82,210.5,3353.89
5872,25,0.05,0.14,5,0.7,18,6195.96,140,2110.54
5873,25,0.05,0.14,5,0.7,23,6328.09,125.5,2150.36
5874,23,0.1,0.11,14,0.7,18,9015.34,511,3547.14
5875,23,0.1,0.11,14,0.7,13,9013.66,510,3546.6
5876,25,0.05,0.14,5,0.7,13,6194.68,139,2110.18
5877,22,0.15,0.05,11,0.6,13,12408.94,704,4390.23
5878,22,0.15,0.05,11,0.6,18,12410.04,704,4390.6
5879,23,0.1,0.11,14,0.7,28,9429.21,420,3678.03
5880,23,0.1,0.11,14,0.7,23,9106.44,492.5,3576.75
5881,25,0.05,0.14,5,0.7,28,6566.63,42,2218.61
5882,22,0.15,0.05,11,0.6,23,12404.12,685,4392.4
5883,22,0.15,0.05,11,0.6,28,12609.94,639.5,4457.41
5884,22,0.1,0.05,2,0.6,28,11342.72,704.5,3552.13
5885,22,0.1,0.05,2,0.6,23,11150.51,743.5,3492.92
5886,26,0.15,0.05,14,0.6,28,9595.73,27.5,3528.43
5887,26,0.15,0.05,14,0.6,23,9417.57,43,3478.13
5888,26,0.15,0.05,14,0.6,18,9417.78,51.5,3478.66
5889,26,0.15,0.05,14,0.6,13,9417.12,51.5,3478.47
5890,26,0.1,0.08,8,0.7,13,7424.62,61.5,2578.24
5891,26,0.1,0.08,8,0.7,18,7425.65,61.5,2578.52
5892,26,0.1,0.08,8,0.7,23,7499.21,52.5,2598.76
5893,26,0.1,0.08,8,0.7,28,7756.7,20,2670.94
5894,22,0.1,0.05,2,0.6,18,11179.12,755.5,3499.04
5895,22,0.1,0.05,2,0.6,13,11178.13,755.5,3498.71
5896,25,0.1,0.11,11,0.7,13,7570.37,66,2838.83
5897,25,0.1,0.11,11,0.7,18,7571.7,66.5,2839.21
5898,25,0.1,0.11,11,0.7,23,7657.76,60,2864.21
5899,25,0.1,0.11,11,0.7,28,7944.73,14,2947.84
5900,24,0.1,0.14,14,0.7,13,7942.31,317,3177.41
5901,24,0.1,0.14,14,0.7,18,7943.9,317,3177.89
5902,24,0.1,0.14,14,0.7,23,8032.51,306.5,3208.87
5903,24,0.1,0.14,14,0.7,28,8354.64,203.5,3303.45
5904,25,0.1,0.05,8,0.7,18,9181.76,107.5,3113.56
5905,25,0.1,0.05,8,0.7,13,9180.81,108,3113.29
5906,25,0.1,0.05,8,0.7,28,9490.97,62,3201.88
5907,25,0.1,0.05,8,0.7,23,9235.31,95,3128.83
5908,24,0.2,0.08,8,0.9,13,10018.06,337,3280
5909,24,0.2,0.08,8,0.9,18,10020.72,336.5,3280.76
5910,24,0.2,0.08,8,0.9,23,10313.44,335,3369.68
5911,24,0.2,0.08,8,0.9,28,10921.25,169,3548.91
5912,22,0.2,0.14,14,0.9,28,11912.12,577,4360.59
5913,22,0.2,0.14,14,0.9,23,11081.28,661.5,4103.52
5914,22,0.2,0.14,14,0.9,18,10872.9,669.5,4026.02
5915,22,0.2,0.05,8,0.9,13,12890.99,695.5,4276.56
5916,22,0.2,0.14,14,0.9,13,10869.13,669.5,4024.8
5917,22,0.2,0.05,8,0.9,18,12893.8,695,4277.44
5918,22,0.2,0.05,8,0.9,23,13160.13,679,4363.24
5919,22,0.2,0.05,8,0.9,28,13798.03,595.5,4566.23
5920,23,0.2,0.11,11,0.9,13,10289.37,514,3594.89
5921,23,0.2,0.11,11,0.9,18,10292.6,514,3595.87
5922,23,0.2,0.11,11,0.9,23,10610.22,506.5,3692.51
5923,23,0.2,0.11,11,0.9,28,11284.08,387.5,3901.2
5924,26,0.2,0.05,5,0.9,18,9521.99,88.5,2890.41
5925,26,0.2,0.05,5,0.9,13,9520.11,88.5,2889.91
5926,26,0.2,0.05,5,0.9,28,10316.39,26.5,3113.61
5927,26,0.2,0.05,5,0.9,23,9805.82,79,2972.65
5928,25,0.2,0.11,2,0.7,28,8783.6,67.5,2508.75
5929,25,0.2,0.11,2,0.7,23,8498.32,169,2429.43
5930,25,0.2,0.11,2,0.7,18,8408.86,186.5,2405.07
5931,25,0.2,0.11,2,0.7,13,8407.49,187.5,2404.7
5932,25,0.2,0.08,8,0.9,28,10189.16,14,3295.46
5933,25,0.2,0.08,8,0.9,13,9311.36,78.5,3041.22
5934,25,0.2,0.08,8,0.9,23,9609.22,79.5,3129.81
5935,25,0.2,0.08,8,0.9,18,9313.77,78.5,3041.88
5936,23,0.2,0.05,8,0.9,18,12010.71,538.5,3930.8
5937,23,0.2,0.05,8,0.9,13,12008.18,539,3930.04
5938,24,0.2,0.14,5,0.7,28,9254.82,278.5,2861.86
5939,24,0.2,0.14,5,0.7,18,8840.65,444.5,2742.7
5940,24,0.2,0.14,5,0.7,23,8941.23,422,2771.22
5941,24,0.2,0.11,11,0.9,23,9890.72,313.5,3433.17
5942,24,0.2,0.11,11,0.9,28,10534.33,166,3625.08
5943,24,0.2,0.14,5,0.7,13,8838.93,444.5,2742.21
5944,23,0.2,0.05,8,0.9,28,12882.58,418.5,4198.57
5945,23,0.2,0.05,8,0.9,23,12287.87,523,4016.45
5946,24,0.2,0.11,11,0.9,13,9565.13,306,3336.32
5947,24,0.2,0.11,11,0.9,18,9568.07,304.5,3337.18
5948,23,0.2,0.14,14,0.9,18,10108.89,482.5,3732.41
5949,23,0.2,0.14,14,0.9,23,10331.12,478,3812.55
5950,23,0.2,0.14,14,0.9,28,11123.98,365.5,4046.83
5951,23,0.2,0.14,14,0.9,13,10105.43,482.5,3731.33
5952,26,0.2,0.11,2,0.7,13,7782.88,107.5,2208.08
5953,26,0.2,0.11,2,0.7,28,8144.82,47,2305.86
5954,26,0.2,0.11,2,0.7,23,7871.64,90.5,2231.73
5955,26,0.2,0.11,2,0.7,18,7784.08,107.5,2208.39
5956,25,0.2,0.14,5,0.7,28,8597.95,42,2642.76
5957,25,0.2,0.14,5,0.7,23,8297.2,125.5,2558.34
5958,25,0.2,0.14,5,0.7,18,8199.1,140,2531.26
5959,25,0.2,0.14,5,0.7,13,8197.56,139,2530.84
5960,25,0.2,0.05,5,0.9,13,10247.63,122.5,3126.44
5961,25,0.2,0.05,5,0.9,18,10249.71,121,3127.01
5962,25,0.2,0.05,5,0.9,23,10531.44,110,3210.24
5963,25,0.2,0.05,5,0.9,28,11065.17,48,3361.6
5964,26,0.1,0.14,11,0.9,13,6560.72,15.5,2521.29
5965,26,0.1,0.14,11,0.9,28,7463.92,0,2783.04
5966,26,0.1,0.14,11,0.9,23,6945.81,12.5,2636.3
5967,26,0.15,0.05,5,0.8,18,8948.24,92.5,2776.2
5968,26,0.1,0.14,11,0.9,18,6563.07,16,2521.95
5969,26,0.15,0.05,5,0.8,13,8946.95,92.5,2775.85
5970,26,0.15,0.05,5,0.8,28,9457.9,43,2918.14
5971,26,0.15,0.05,5,0.8,23,9111.19,80.5,2821.91
5972,25,0.15,0.08,8,0.8,13,8678.71,86.5,2915.31
5973,25,0.15,0.08,8,0.8,18,8680.38,86.5,2915.77
5974,25,0.15,0.08,8,0.8,23,8858.75,78.5,2967.1
5975,25,0.15,0.08,8,0.8,28,9253.2,27,3080.4
5976,23,0.15,0.14,14,0.8,28,10027.39,391.5,3789.96
5977,23,0.15,0.14,14,0.8,23,9500.06,480,3631.7
5978,23,0.15,0.14,14,0.8,18,9355.95,493,3580.14
5979,26,0.05,0.05,14,0.8,13,8343.18,45,3255.71
5980,23,0.15,0.14,14,0.8,13,9353.48,493,3579.36
5981,24,0.15,0.11,11,0.8,13,8890.93,321,3201.9
5982,26,0.05,0.05,14,0.8,28,8836.97,11,3397.58
5983,24,0.15,0.11,11,0.8,18,8893.01,321,3202.51
5984,26,0.05,0.05,14,0.8,18,8344.4,45,3256.05
5985,24,0.15,0.11,11,0.8,23,9079.09,316.5,3257.61
5986,26,0.05,0.05,14,0.8,23,8484.58,34.5,3296.65
5987,24,0.15,0.11,11,0.8,28,9518.65,191.5,3389.4
5988,22,0.2,0.08,11,0.9,13,11762.72,690.5,4113.86
5989,26,0.15,0.08,8,0.8,18,8053.63,58,2709.04
5990,22,0.2,0.08,11,0.9,23,12074.31,678.5,4211.11
5991,22,0.2,0.08,11,0.9,18,11766.03,690,4114.92
5992,26,0.15,0.08,8,0.8,13,8052.13,58,2708.63
5993,26,0.15,0.08,8,0.8,28,8609.84,9.5,2865.09
5994,26,0.15,0.08,8,0.8,23,8232.24,49.5,2759.53
5995,22,0.2,0.08,11,0.9,28,12754.3,586,4431.12
5996,25,0.15,0.11,11,0.8,28,8868.48,6,3159.62
5997,25,0.15,0.11,11,0.8,13,8259.51,57.5,2983.01
5998,25,0.15,0.11,11,0.8,18,8261.41,58,2983.55
5999,25,0.15,0.11,11,0.8,23,8447.8,54,3037.37
6000,24,0.15,0.14,14,0.8,23,8849.92,299.5,3389.43
6001,24,0.15,0.14,14,0.8,28,9351.39,184,3533.85
6002,24,0.15,0.14,14,0.8,13,8697.92,300.5,3336.7
6003,24,0.15,0.14,14,0.8,18,8700.15,300.5,3337.37
6004,26,0.2,0.14,2,0.9,13,7319.51,83.5,2072.92
6005,26,0.2,0.14,2,0.9,18,7321.88,83.5,2073.55
6006,26,0.2,0.14,2,0.9,23,7678.72,81,2176.09
6007,26,0.2,0.14,2,0.9,28,8248.29,4,2331.85
6008,26,0.15,0.11,2,0.7,28,7503.5,47,2171.19
6009,22,0.15,0.08,11,0.9,13,10912.71,690.5,3935.31
6010,22,0.15,0.08,11,0.9,18,10915.84,690,3936.33
6011,26,0.15,0.11,2,0.7,23,7239.7,90.5,2099.03
6012,22,0.15,0.08,11,0.9,23,11265.43,678.5,4041.2
6013,26,0.15,0.11,2,0.7,18,7157.09,107.5,2076.73
6014,22,0.15,0.08,11,0.9,28,11934.8,586,4258.96
6015,26,0.15,0.11,2,0.7,13,7155.95,107.5,2076.43
6016,22,0.15,0.05,2,0.6,13,11824.82,755.5,3634.7
6017,24,0.05,0.08,2,0.9,28,8500.15,216,2625.82
6018,24,0.05,0.08,2,0.9,18,7630.49,422.5,2368.21
6019,24,0.05,0.08,2,0.9,23,8034.72,424,2487.74
6020,25,0.15,0.14,5,0.7,28,7898.23,42,2495.81
6021,24,0.05,0.08,2,0.9,13,7628.4,422.5,2367.59
6022,25,0.15,0.14,5,0.7,18,7515.59,140,2387.72
6023,25,0.15,0.14,5,0.7,23,7608.09,125.5,2413.62
6024,25,0.15,0.14,5,0.7,13,7514.14,139,2387.32
6025,23,0.05,0.11,5,0.9,23,8150.81,573,2763.54
6026,23,0.05,0.11,5,0.9,28,8663.54,433,2926.55
6027,23,0.05,0.11,5,0.9,13,7695.03,582.5,2628.91
6028,23,0.05,0.11,5,0.9,18,7697.5,583,2629.69
6029,22,0.05,0.14,8,0.9,18,8035.6,709,2992.95
6030,22,0.05,0.14,8,0.9,23,8519.41,703.5,3133.67
6031,26,0.1,0.11,11,0.6,13,6971.05,42,2638.56
6032,22,0.05,0.14,8,0.9,13,8032.71,709.5,2991.97
6033,26,0.1,0.11,11,0.6,23,6990.36,31,2643.88
6034,26,0.1,0.11,11,0.6,18,6971.91,42.5,2638.8
6035,22,0.05,0.14,8,0.9,28,9082.16,600.5,3325.84
6036,26,0.1,0.11,11,0.6,28,7184.9,10,2698.73
6037,22,0.05,0.08,5,0.6,13,9216.87,754,3154.07
6038,22,0.15,0.05,2,0.6,18,11825.89,755.5,3635.04
6039,22,0.15,0.05,2,0.6,23,11808.08,743.5,3631.19
6040,22,0.15,0.05,2,0.6,28,12005.02,704.5,3691.4
6041,23,0.15,0.05,8,0.9,13,11280.98,539,3777.25
6042,23,0.05,0.05,2,0.6,18,9741.93,628.5,3044.09
6043,26,0.2,0.05,14,0.6,28,10244.46,27.5,3664.66
6044,23,0.05,0.05,2,0.6,13,9741.11,628.5,3043.83
6045,26,0.2,0.05,14,0.6,23,10064.05,43,3613.85
6046,23,0.15,0.05,8,0.9,23,11562.6,523,3864.11
6047,26,0.2,0.05,14,0.6,18,10059.38,51.5,3613.4
6048,26,0.2,0.05,14,0.6,13,10058.7,51.5,3613.21
6049,23,0.15,0.05,8,0.9,18,11283.38,538.5,3777.97
6050,23,0.15,0.05,8,0.9,28,12150.64,418.5,4044.76
6051,23,0.15,0.08,2,0.9,28,10487.21,473.5,3160.23
6052,23,0.15,0.08,2,0.9,23,9893.46,603,2979.59
6053,23,0.15,0.08,2,0.9,18,9562.66,616,2878.87
6054,23,0.15,0.08,2,0.9,13,9559.99,616,2878.08
6055,26,0.1,0.05,5,0.9,23,8523.3,79,2703.35
6056,26,0.1,0.05,5,0.9,28,9012.27,26.5,2839.72
6057,26,0.1,0.05,5,0.9,13,8225.43,88.5,2618.02
6058,26,0.1,0.05,5,0.9,18,8227.18,88.5,2618.49
6059,24,0.1,0.05,8,0.8,18,9912.64,315.5,3369.58
6060,25,0.1,0.08,8,0.9,18,7900.82,78.5,2745.16
6061,24,0.1,0.05,8,0.8,13,9911.16,317,3369.14
6062,25,0.1,0.08,8,0.9,23,8234.18,79.5,2846.74
6063,25,0.1,0.08,8,0.9,28,8761.06,14,2995.5
6064,24,0.1,0.05,8,0.8,28,10462.38,177,3531.65
6065,24,0.1,0.05,8,0.8,23,10082.36,295,3418.77
6066,25,0.1,0.08,8,0.9,13,7898.62,78.5,2744.54
6067,24,0.1,0.11,11,0.9,28,8986.12,166,3299.9
6068,24,0.1,0.11,11,0.9,23,8421.16,313.5,3131.01
6069,24,0.1,0.11,11,0.9,18,8057.25,305,3020.4
6070,24,0.1,0.11,11,0.9,13,8054.62,306,3019.61
6071,23,0.1,0.08,11,0.8,13,9533.37,524.5,3507.61
6072,23,0.1,0.08,11,0.8,18,9535.34,524.5,3508.23
6073,23,0.1,0.08,11,0.8,23,9723.32,510.5,3564.58
6074,23,0.1,0.08,11,0.8,28,10154.68,419,3699.47
6075,23,0.1,0.14,14,0.9,23,8861.2,478,3503.71
6076,23,0.1,0.14,14,0.9,18,8466.63,482.5,3387.44
6077,23,0.1,0.14,14,0.9,13,8463.54,482.5,3386.45
6078,22,0.1,0.11,14,0.8,13,9749.72,680.5,3841.77
6079,22,0.1,0.11,14,0.8,18,9752.11,680.5,3842.58
6080,23,0.1,0.14,14,0.9,28,9477.57,365.5,3701.23
6081,22,0.1,0.11,14,0.8,23,9955.77,667.5,3906.98
6082,22,0.1,0.11,14,0.8,28,10424.75,597,4061.87
6083,25,0.1,0.14,14,0.6,13,7324.34,61,2958.72
6084,25,0.1,0.14,14,0.6,18,7325.44,62,2959.04
6085,25,0.1,0.14,14,0.6,23,7357,49,2969.2
6086,25,0.1,0.14,14,0.6,28,7571.15,8,3032.13
6087,26,0.1,0.11,2,0.8,23,6703.46,85.5,1999.87
6088,26,0.1,0.11,2,0.8,28,7062.89,27,2093.27
6089,26,0.1,0.11,2,0.8,13,6509.51,96,1938.91
6090,26,0.1,0.11,2,0.8,18,6511.02,95.5,1939.32
6091,22,0.05,0.05,11,0.6,18,11070.03,704,4108.7
6092,25,0.1,0.14,5,0.8,28,7412.12,19.5,2410.92
6093,22,0.05,0.05,11,0.6,13,11069.08,704,4108.37
6094,25,0.1,0.14,5,0.8,18,6819.67,115,2240.35
6095,22,0.05,0.05,11,0.6,28,11236.86,639.5,4168.61
6096,22,0.05,0.05,11,0.6,23,11040.48,685,4105.59
6097,25,0.1,0.14,5,0.8,23,7028.33,118,2306.66
6098,22,0.1,0.05,2,0.7,13,11228.09,750.5,3514.85
6099,24,0.1,0.08,2,0.8,13,8267.38,442,2510.02
6100,24,0.1,0.08,2,0.8,28,8848.31,258,2679.14
6101,25,0.1,0.14,5,0.8,13,6817.87,115.5,2239.84
6102,24,0.1,0.08,2,0.8,23,8455.38,426,2564.43
6103,24,0.1,0.08,2,0.8,18,8269.08,441,2510.5
6104,25,0.1,0.11,2,0.9,13,6946.12,146.5,2088.61
6105,25,0.1,0.11,2,0.9,18,6948.37,146,2089.23
6106,26,0.2,0.14,11,0.9,13,7873.97,15.5,2797.07
6107,26,0.2,0.14,11,0.9,18,7876.57,15.5,2797.78
6108,26,0.2,0.14,11,0.9,23,8214.05,12.5,2894.36
6109,23,0.1,0.11,5,0.8,23,8615.16,574,2853.63
6110,23,0.1,0.11,5,0.8,28,9038.94,469.5,2978.89
6111,23,0.1,0.11,5,0.8,13,8404.88,591.5,2786.43
6112,25,0.1,0.11,2,0.9,23,7324.87,156.5,2204.96
6113,25,0.1,0.11,2,0.9,28,7818.96,32.5,2340.83
6114,23,0.1,0.11,5,0.8,18,8406.94,591.5,2787.06
6115,24,0.1,0.14,5,0.9,13,7272.88,399.5,2404
6116,25,0.05,0.05,8,0.7,13,8675.6,108,3007.09
6117,22,0.1,0.14,8,0.8,28,9488.35,626.5,3381.86
6118,26,0.2,0.14,11,0.9,28,8819.88,0,3064.88
6119,25,0.05,0.05,8,0.7,23,8725.26,95,3021.6
6120,26,0.05,0.08,8,0.8,23,7051.16,49.5,2515.16
6121,26,0.05,0.08,8,0.8,28,7386.99,9.5,2608.21
6122,25,0.05,0.05,8,0.7,18,8676.49,107.5,3007.34
6123,26,0.05,0.11,11,0.7,13,6408.62,36,2523.87
6124,25,0.05,0.05,8,0.7,28,8972.95,62,3092.93
6125,26,0.05,0.11,11,0.7,18,6409.74,36,2524.18
6126,26,0.05,0.11,11,0.7,23,6519.35,26.5,2556.91
6127,26,0.05,0.11,11,0.7,28,6764.43,4,2624.99
6128,26,0.05,0.08,8,0.8,13,6841.41,58,2454.35
6129,26,0.05,0.08,8,0.8,18,6842.76,58,2454.73
6130,24,0.1,0.14,5,0.9,23,7656.94,404,2524.49
6131,22,0.1,0.14,8,0.8,18,8827.5,721.5,3167.24
6132,22,0.1,0.14,8,0.8,23,9053.96,706,3239.14
6133,24,0.1,0.14,5,0.9,18,7275.51,398.5,2404.77
6134,24,0.1,0.14,5,0.9,28,8200.26,205,2685.07
6135,22,0.1,0.14,8,0.8,13,8825.07,721.5,3166.43
6136,25,0.05,0.11,11,0.8,18,6947.32,58,2707.47
6137,25,0.05,0.11,11,0.8,23,7196.54,54,2779.55
6138,25,0.05,0.11,11,0.8,28,7549.02,6,2884.07
6139,25,0.05,0.14,14,0.7,13,6731.1,50.5,2838.5
6140,25,0.05,0.14,14,0.7,18,6732.45,50,2838.91
6141,25,0.05,0.14,14,0.7,23,6865.07,44,2878.4
6142,25,0.05,0.14,14,0.7,28,7128.85,3,2957.54
6143,25,0.05,0.11,11,0.8,13,6945.63,57.5,2706.97
6144,24,0.05,0.14,14,0.8,28,7943.2,184,3239
6145,24,0.05,0.14,14,0.8,23,7555.39,299.5,3117.39
6146,24,0.05,0.14,14,0.8,18,7285.94,300.5,3040.2
6147,24,0.05,0.14,14,0.8,13,7283.98,300.5,3039.58
6148,22,0.15,0.11,5,0.9,28,10762.46,625,3506.73
6149,24,0.05,0.05,8,0.9,13,9276.29,304.5,3228.6
6150,24,0.05,0.05,8,0.9,18,9278.18,303,3229.17
6151,24,0.05,0.05,8,0.9,23,9590.89,289.5,3320.32
6152,24,0.05,0.05,8,0.9,28,10107.03,146.5,3476.79
6153,22,0.15,0.11,5,0.9,18,9770.73,735,3191.07
6154,22,0.15,0.11,5,0.9,23,10060.13,723,3292.41
6155,22,0.15,0.11,5,0.9,13,9767.5,735,3190.05
6156,23,0.05,0.08,11,0.9,28,9737.81,394,3636.38
6157,23,0.05,0.08,11,0.9,13,8815.69,515.5,3349.49
6158,23,0.05,0.08,11,0.9,18,8818.1,515.5,3350.28
6159,23,0.05,0.08,11,0.9,23,9217.67,507.5,3467.4
6160,22,0.05,0.11,14,0.9,23,9393.69,663.5,3794.36
6161,22,0.05,0.11,14,0.9,28,9966.92,578,3995.09
6162,22,0.05,0.11,14,0.9,13,8950.2,671,3667.33
6163,22,0.05,0.11,14,0.9,18,8953.08,671,3668.35
6164,26,0.05,0.14,5,0.7,23,5817.28,61.5,1979.02
6165,26,0.05,0.14,5,0.7,28,6045.31,15.5,2042.25
6166,26,0.1,0.14,5,0.6,28,6476.47,36,2116.06
6167,26,0.1,0.14,5,0.6,23,6286.61,67.5,2063.58
6168,26,0.1,0.14,5,0.6,18,6267.92,78,2059.2
6169,26,0.1,0.14,5,0.6,13,6267.03,78,2058.95
6170,26,0.05,0.14,5,0.7,13,5680.78,71,1938.87
6171,26,0.05,0.14,5,0.7,18,5681.97,71,1939.19
6172,24,0.05,0.08,11,0.7,18,8249.51,331,3123.41
6173,24,0.05,0.08,11,0.7,13,8248.29,332.5,3123.04
6174,24,0.05,0.08,11,0.7,28,8598.6,210.5,3229.37
6175,24,0.05,0.08,11,0.7,23,8318.34,314,3146.73
6176,23,0.05,0.11,14,0.7,13,8364.48,510,3410.08
6177,23,0.05,0.11,14,0.7,18,8366.02,511,3410.59
6178,23,0.05,0.11,14,0.7,23,8480.59,492.5,3447.03
6179,23,0.05,0.11,14,0.7,28,8758.67,420,3537.03
6180,22,0.05,0.05,2,0.8,13,10584.23,745,3379.02
6181,24,0.15,0.08,2,0.7,28,9337.71,304,2763.65
6182,24,0.15,0.08,2,0.7,23,9063.09,439.5,2684.23
6183,24,0.15,0.08,2,0.7,18,8987.53,463,2662.91
6184,24,0.15,0.08,2,0.7,13,8986.19,464,2662.53
6185,23,0.15,0.11,5,0.7,28,9559.49,505.5,3066.17
6186,23,0.15,0.11,5,0.7,23,9252.96,584,2973.5
6187,23,0.15,0.11,5,0.7,18,9162.41,609.5,2946.41
6188,23,0.15,0.11,5,0.7,13,9160.7,609,2945.9
6189,25,0.1,0.05,8,0.6,23,9117.77,99.5,3095.35
6190,25,0.1,0.05,8,0.6,18,9136.5,115,3100.57
6191,25,0.1,0.05,8,0.6,28,9297.86,74.5,3146.43
6192,25,0.1,0.05,8,0.6,13,9135.85,115,3100.38
6193,22,0.15,0.14,8,0.7,28,10049.5,647,3472.09
6194,22,0.15,0.14,8,0.7,18,9606.81,737,3330.44
6195,22,0.15,0.14,8,0.7,23,9710.24,715.5,3363.42
6196,22,0.15,0.14,8,0.7,13,9604.75,737,3329.78
6197,24,0.1,0.08,11,0.6,18,8772.58,344.5,3228.77
6198,26,0.05,0.11,2,0.8,18,5901.04,95.5,1811.19
6199,26,0.05,0.11,2,0.8,23,6154.67,85.5,1884.58
6200,24,0.1,0.08,11,0.6,13,8771.58,344.5,3228.47
6201,24,0.1,0.08,11,0.6,28,8982.15,241,3292.01
6202,24,0.1,0.08,11,0.6,23,8776.28,321,3231.23
6203,26,0.05,0.11,2,0.8,13,5899.61,96,1810.8
6204,26,0.05,0.11,2,0.8,28,6463.28,27,1969.87
6205,25,0.2,0.05,14,0.8,23,11012.62,56.5,3918.53
6206,25,0.05,0.14,5,0.8,13,6175.65,115.5,2104.9
6207,23,0.1,0.11,14,0.6,13,8957.18,520,3528.69
6208,25,0.2,0.05,14,0.8,18,10850.2,66,3871.69
6209,25,0.05,0.14,5,0.8,18,6177.33,115,2105.38
6210,23,0.1,0.11,14,0.6,23,8980.98,501,3539.41
6211,25,0.2,0.05,14,0.8,13,10848.64,66.5,3871.24
6212,23,0.1,0.11,14,0.6,18,8958.47,519.5,3529.11
6213,25,0.2,0.05,14,0.8,28,11402.98,23.5,4031.57
6214,23,0.1,0.11,14,0.6,28,9208.44,446,3610.02
6215,25,0.05,0.14,5,0.8,23,6454.82,118,2186.15
6216,25,0.05,0.14,5,0.8,28,6795.84,19.5,2284.61
6217,22,0.05,0.05,2,0.8,28,11104.23,661.5,3547.4
6218,22,0.05,0.05,2,0.8,23,10722.92,728.5,3423.99
6219,22,0.05,0.05,2,0.8,18,10585.84,745,3379.55
6220,26,0.1,0.05,14,0.8,23,8973.33,34.5,3399.37
